create_time,bid,bn,campaign_id,cd,custom_track,de,dl,dt,ed,ev,group_id,id,job_id,md,publisher_id,rl,sr,ts,tz,ua,uid,utm_campaign,utm_content,utm_medium,utm_source,utm_term,v,vp
018dfd60-0c90-11ed-b1c7-2615adaec906,,Chrome 103,,24,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/188?jobId=188&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""188"",""publisherId"":""1"",""stayed_alive"":10}",2,,,,TRUE,,,1366x768,06:56.9,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-we46wior-l61ljer9,,,,,,1,1366x625
644f7250-00cc-11ed-973e-d2a2ce424f4a,,Chrome 103,,24,,UTF-8,http://150.136.2.86/candidate-portal/campaign,CandidatePortal,,1,,,,TRUE,,,1920x1080,48:53.7,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-0d5ciljy-l4pdlaxd,,,,,,1,1920x929
9b158a10-018d-11ed-a5f7-e112c50a2c1e,,Chrome 103,,24,,UTF-8,http://localhost:4400/candidate-portal/,CandidatePortal,,1,,,,TRUE,,,1920x1080,52:00.4,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-go8olnux-l4pv9epe,,,,,,1,1920x937
a03d7310-0b59-11ed-99c6-f90400e6652f,1,Chrome 103,48,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,,1,34,,188,TRUE,1,,1366x768,05:08.4,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-zof0i457-l5ze6uuv,,,,,,1,1366x625
bf18a4b0-0c00-11ed-8355-702c1f98aa72,0,Chrome 103,222,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/700021a879721bc97b85d800ff96e8c72b3e9869?param1=1530&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""1530"",""publisherId"":""1""}",2,,,1530,TRUE,1,,1366x768,01:26.8,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1,1366x568
64183470-0b3a-11ed-b04e-235bbb5dbbc5,,Chrome 103,,24,,UTF-8,http://fe.stag.gotoro.io/candidate-portal/job/1?param1=2&param2=1,CandidatePortal,,1,,,,TRUE,,,1366x768,21:33.7,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-m5ngo83k-l5z62pzj,,,,,,1,1366x625
162da090-00ab-11ed-95cc-2f3a94b39179,,Chrome 102,,24,,UTF-8,http://localhost:4200/candidate-portal/profile,CandidatePortal,,1,,,,TRUE,,http://localhost:4200/candidate-portal/profile,1920x1080,50:32.5,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-2e0m174r-l4nx6s72,,,,html,,1,1255x976
7bc1d9d0-fe85-11ec-a961-b219b47b4946,,Chrome 102,,24,,UTF-8,http://150.136.2.86/candidate-portal/login,CandidatePortal,,1,,,,TRUE,,,1920x1080,16:19.7,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-s1380zhv-l4ozwjai,,,,,,1,1920x925
bb2b91a0-0903-11ed-8951-b8a2baff4e18,,Chrome 103,,24,,UTF-8,http://fe.stag.gotoro.io/candidate-portal/confirm-interview?calendarId=17&availableId=54&jobId=387&publisherIds=,CandidatePortal,,1,,,,TRUE,,,1920x1080,45:14.4,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-vk7kksgd-l5tjg8wn,,,,,,1,1920x947
67fdfcb0-0440-11ed-9fd0-88035ffa9d1c,,Chrome 103,,24,conversion,UTF-8,http://129.213.68.90/candidate-portal/,CandidatePortal,"{""customEvent"":""conversion"",""publisherId"":0,""userId"":90}",2,,,,TRUE,,,1280x720,16:56.6,-330,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-8kd8ml3w-l5jkmnc6,,,,,,1,1600x712
c7034a60-07da-11ed-b683-2000cd1ddb8e,,Chrome 103,,24,,UTF-8,http://150.136.2.86/candidate-portal/,CandidatePortal,,1,,,,TRUE,,,1920x1080,19:33.7,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-r6v0gnu3-l5ro08os,,,,,,1,1920x885
c71e1b20-0b58-11ed-ac70-56ccde51554a,,Chrome 103,,24,,UTF-8,http://fe.stag.gotoro.io/candidate-portal/job/1?param1=2&param2=1,CandidatePortal,,1,,,,TRUE,,,1366x768,59:04.4,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-p15en7jy-l5zdx30v,,,,,,1,1366x625
994b02c0-0c8f-11ed-83dc-17e744b48d34,,Chrome 103,,24,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/1534?jobId=1534&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""1534"",""publisherId"":""1"",""stayed_alive"":10}",2,,,,TRUE,,,1366x768,04:01.9,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-t8bqaiy4-l61kszmf,,,,,,1,1366x625
04e22d90-03e1-11ed-acb8-d9b5b1f47a55,,chrome 103,,24,,utf-8,http://150.136.2.86/candidate-portal/,candidateportal,"{""customevent"":""click"",""jobid"":2,""publisherid"":0,""userid"":78}",2,,,,TRUE,,,1366x768,21:25.8,-420,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/103.0.0.0 safari/537.36",1-m8tpkuds-l4oxward,,,,,,1,1366x625
8e83ab70-0cae-11ed-8bd3-c93f1e8100c5,1,Chrome 103,48,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""188"",""publisherId"":""1""}",2,34,,188,TRUE,1,,1366x768,45:39.0,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-ed2bi1ov-l61tbbpn,,,,,,1,1366x625
a7aae610-0d60-11ed-a517-7149f14c48fc,1,Chrome 103,48,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""188"",""publisherId"":""1""}",2,34,,188,TRUE,1,,1366x768,00:31.2,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-347wwfkr-l632u1zk,,,,,,1,1366x625
7cd5a620-0a3e-11ed-ba99-2e30c703a791,,Chrome 103,,24,,UTF-8,http://150.136.2.86/candidate-portal/,CandidatePortal,,1,,,,TRUE,,,1920x1080,18:21.2,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-uom6q84q-l4qqefeo,,,,,,1,1420x689
665626b0-083e-11ed-86d8-cf79730e4b5b,,Chrome 102,,24,click,UTF-8,http://localhost:4200/candidate-portal/,CandidatePortal,"{""customEvent"":""click"",""jobId"":2,""publisherId"":0,""userId"":52}",2,,,,TRUE,,http://localhost:4200/candidate-portal/,1920x1080,12:41.3,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-ok78d38x-l5j7ka8p,,,,,,1,1920x976
ac5c6790-0d5d-11ed-8c8f-3b86b4614fc3,,Chrome 103,,24,,UTF-8,http://fe.stag.gotoro.io/candidate-portal/confirm-interview?calendarId=20&availableId=64&jobId=320&publisherIds=,CandidatePortal,,1,,,,TRUE,,,1536x864,39:09.7,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-cqfv3gyx-l5ufp656,,,,,,1,1920x914
90cdff30-0901-11ed-81d7-8c29c4a5ae82,,Chrome 103,,24,,UTF-8,http://fe.stag.gotoro.io/candidate-portal/profile,CandidatePortal,,1,,,,TRUE,,,1920x1080,29:44.3,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-vk7kksgd-l5tjg8wn,,,,,,1,1920x947
bb7b4b30-0b67-11ed-8f9e-28669f068aa2,,Chrome 103,,24,click,UTF-8,http://150.230.186.232/candidate-portal/job?what=new&where=,CandidatePortal,"{""customEvent"":""click"",""jobId"":691,""publisherId"":0,""userId"":124}",2,,,,TRUE,,,1536x864,46:05.3,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-zoufgzja-l4qj2n3w,,,,,,1,1049x793
c68b7350-0d61-11ed-8e09-cb55f9189d0c,0,Chrome 103,151,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/c4e7a8a4ed3df2e76bd1eb80824e1a186ca7f0a1?param1=1103&param2=1,CandidatePortal,,1,28,,1103,TRUE,1,,1366x768,08:31.1,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-347wwfkr-l632u1zk,,,,,,1,1366x625
eff64b10-08b2-11ed-94b7-239242d38427,,Chrome 102,,24,click,UTF-8,http://localhost:4200/candidate-portal/job/267,CandidatePortal,"{""customEvent"":""click"",""jobId"":""267"",""publisherId"":0,""userId"":97}",2,,,,TRUE,,http://localhost:4200/candidate-portal/,1920x1080,06:54.0,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-ok78d38x-l5j7ka8p,,,,,,1,1137x925
3857c8c0-0b5b-11ed-b093-0a31ffebef19,1,Chrome 103,48,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,,1,34,,188,TRUE,1,,1366x768,16:33.4,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-zof0i457-l5ze6uuv,,,,,,1,1366x625
56616c20-0347-11ed-bee2-765c58114821,,Chrome 103,,24,conversion,UTF-8,http://129.213.68.90/candidate-portal/,CandidatePortal,"{""customEvent"":""conversion"",""publisherId"":0,""userId"":36}",2,,,,TRUE,,,1536x864,34:05.6,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-upfzmpb0-l4paoahw,,,,,,1,1536x731
79ba6780-00ea-11ed-91e3-967c010f8da0,,Chrome 103,,24,click,UTF-8,http://150.136.2.86/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":5,""publisherId"":0,""userId"":116}",2,,,,TRUE,,,1536x864,24:14.0,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-0d5ciljy-l4pdlaxd,,,,,,1,1071x714
4cfe7790-0bfd-11ed-9d97-e09a63e0a62a,,Chrome 103,,24,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/188?jobId=188&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""188"",""publisherId"":""1"",""stayed_alive"":10}",2,,,,TRUE,,,1366x768,36:46.9,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1,1366x568
b78ddd90-0968-11ed-8e27-96e2d3c7d019,,Chrome 103,,24,,UTF-8,http://localhost:4400/candidate-portal/job?what=Design&where=,CandidatePortal,,1,,,,TRUE,,,1920x1080,48:07.3,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-9tivgsfi-l4rae1qy,,,,,,1,1920x944
9d77dfe0-0b58-11ed-b70f-ad4060ecee78,,Chrome 103,,24,,UTF-8,http://fe.stag.gotoro.io/candidate-portal/job/1?param1=2&param2=1,CandidatePortal,,1,,,,TRUE,,,1366x768,57:54.5,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-p15en7jy-l5zdx30v,,,,,,1,1366x625
2235c1d0-0077-11ed-8f04-e981e32f73b1,,Chrome 103,,24,click,UTF-8,http://localhost:4200/candidate-portal/job/192,CandidatePortal,"{""customEvent"":""click"",""jobId"":""192"",""publisherId"":0,""userId"":123}",2,,,,TRUE,,,1536x864,38:36.2,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1,1018x714
9fe9a620-0bfb-11ed-b0c0-4165d1bafc56,1,Chrome 103,48,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,,1,34,,188,TRUE,1,,1366x768,24:47.0,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1,1366x568
92e80900-fea2-11ec-a72b-c73085e588a6,2,Chrome 103,4,24,,UTF-8,http://150.230.186.232/candidate-portal/job/a9df1f103a849b2071e827e951a7c69cc917699a?r=&param1=98&param2=1,CandidatePortal,,1,,,98,TRUE,1,,1366x768,44:35.9,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-c5v39kv8-l5c94dee,,,,,,1,1366x625
cabf0b90-0284-11ed-91a0-89c82b1eb029,,Chrome 103,,24,click,UTF-8,http://150.136.2.86/candidate-portal/,CandidatePortal,"{""customEvent"":""click"",""jobId"":4,""publisherId"":0,""userId"":78}",2,,,,TRUE,,,1366x768,21:28.6,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-m8tpkuds-l4oxward,,,,,,1,1366x625
3bb00710-0cb1-11ed-b7f2-48a6c9ea740a,0,Chrome 103,222,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/94d21a2757ece4af499b705f1b02c08d7caa80b0?param1=1533&param2=1,CandidatePortal,,1,,,1533,TRUE,1,,1366x768,04:48.5,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-n0yirqcz-l61u0uk7,,,,,,1,1366x625
b23ee8b0-0c8e-11ed-add2-2cca81e6d86c,0,Chrome 103,222,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/700021a879721bc97b85d800ff96e8c72b3e9869?param1=1530&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""1530"",""publisherId"":""1""}",2,,,1530,TRUE,1,,1366x768,57:34.3,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-t8bqaiy4-l61kszmf,,,,,,1,1366x625
5f2c2990-0cbf-11ed-a8b1-99d461e79457,,Chrome 102,,24,,UTF-8,http://localhost:4200/candidate-portal/messages,CandidatePortal,,1,,,,TRUE,,http://localhost:4200/candidate-portal/messages,1920x1080,45:59.0,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-ok78d38x-l5j7ka8p,,,,,,1,968x925
00b8caa0-0d62-11ed-ad59-411e411e5522,,Chrome 103,,24,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/1103?jobId=1103&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""1103"",""publisherId"":""1"",""stayed_alive"":10}",2,,,,TRUE,,,1366x768,10:10.2,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-347wwfkr-l632u1zk,,,,,,1,1366x625
5ab559b0-0b5a-11ed-8009-02b607ee2fe1,1,Chrome 103,48,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,,1,34,,188,TRUE,1,,1366x768,10:21.5,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-zof0i457-l5ze6uuv,,,,,,1,1366x625
7d993f20-0bfd-11ed-822a-d3cb511cf99b,1,Chrome 103,48,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,,1,34,,188,TRUE,1,,1366x768,38:08.5,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1,1366x568
efe7edd0-089f-11ed-860e-a4771e73685b,,Chrome 103,,24,click,UTF-8,http://150.230.186.232/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":565,""publisherId"":0,""userId"":425}",2,,,,TRUE,,,1920x1080,50:53.3,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-4lva4hrh-l5te7l3b,,,,,,1,1920x884
dc0b5f30-018e-11ed-a933-ebbc20e7fa39,,Chrome 103,,24,click,UTF-8,http://localhost:4200/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":191,""publisherId"":0,""userId"":123}",2,,,,TRUE,,http://localhost:4200/candidate-portal/job,1920x1080,01:00.4,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1,1367x929
d39cf610-0cb0-11ed-ac78-53622e4f8a5f,0,Chrome 103,222,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/e0f53eb2e2e311bf78cd2be749f7673b1799729d?param1=1531&param2=1,CandidatePortal,,1,,,1531,TRUE,1,,1366x768,01:53.6,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-58f24e7n-l61ty9fi,,,,,,1,1366x625
c27be6f0-0c8f-11ed-8ece-4f3261120c7f,0,Chrome 103,222,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/2002f89476e56ae92bfede9a4b96a25753e706dc?param1=1534&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""1534"",""publisherId"":""1""}",2,,,1534,TRUE,1,,1366x768,05:10.3,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-t8bqaiy4-l61kszmf,,,,,,1,1366x625
8881ad90-0c8f-11ed-be3a-5905cc5f0793,0,Chrome 103,222,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/2002f89476e56ae92bfede9a4b96a25753e706dc?param1=1534&param2=1,CandidatePortal,,1,,,1534,TRUE,1,,1366x768,03:33.8,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-t8bqaiy4-l61kszmf,,,,,,1,1366x625
408a6630-0c12-11ed-bcd6-c9cd5e0ef848,,Safari 15,,32,,UTF-8,http://fe.test.gotoro.io/candidate-portal/verify-email?token=1147b51b-f797-4cbf-bd89-0727bea70a34&id=429,CandidatePortal,,1,,,,TRUE,,,428x926,06:44.5,-420,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",1-xz2o72gl-l60peg50,,,,,,1,428x752
d3eb8570-00e2-11ed-9a5b-3407604ea5f0,,Chrome 103,,24,,UTF-8,http://localhost:4201/candidate-portal/,CandidatePortal,,1,,,,TRUE,,http://localhost:4201/candidate-portal/job,1920x1080,29:33.4,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-9tivgsfi-l4rae1qy,,,,,,1,1858x944
8817c500-02c7-11ed-ad42-f493923726aa,,Chrome 102,,24,,UTF-8,http://localhost:4200/candidate-portal/profile,CandidatePortal,,1,,,,TRUE,,http://localhost:4200/candidate-portal/profile,1920x1080,19:11.8,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-ok78d38x-l5j7ka8p,,,,,,1,1366x976
31e43960-0bb5-11ed-acc1-d4d4acdd465d,,Chrome 101,,24,,UTF-8,http://fe.test.gotoro.io/candidate-portal/job/2,CandidatePortal,,1,,,,TRUE,,,1366x768,00:32.4,-420,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.80 Safari/537.36",1-dfhhsihz-l601lpf1,,,,,,1,1366x768
06900f60-0b5a-11ed-98e7-e1c709fc1e8e,,Chrome 103,,24,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/188?jobId=188&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""188"",""publisherId"":""1"",""stayed_alive"":10}",2,,,,TRUE,,,1366x768,08:00.4,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-zof0i457-l5ze6uuv,,,,,,1,1366x625
2fe85ad0-06fe-11ed-aef5-83ded815bd04,,Chrome 102,,24,,UTF-8,http://150.136.2.86/candidate-portal/job/1173,CandidatePortal,,1,,,,TRUE,,,1366x768,00:27.8,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.115 Safari/537.36",1-r7iow0i6-l5rgyhvv,,,,,,1,1366x768
fdd36a50-0845-11ed-913c-dedc520b5395,,Chrome 102,,24,,UTF-8,http://localhost:4200/candidate-portal/,CandidatePortal,,1,,,,TRUE,,http://localhost:4200/candidate-portal/,1920x1080,07:01.7,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-ok78d38x-l5j7ka8p,,,,,,1,1104x976
25b83a20-0d62-11ed-9d65-87b55ce73108,0,Chrome 103,222,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/601800a53111c9bfeef6bd826664a0bff0958d79?param1=1527&param2=1,CandidatePortal,,1,,,1527,TRUE,1,,1366x768,11:12.2,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-tqctomj4-l633a1ky,,,,,,1,1366x625
8520fc00-0c03-11ed-b5ad-87a94d7cb5c6,,Chrome 103,,24,click,UTF-8,http://localhost:4202/candidate-portal/,CandidatePortal,"{""customEvent"":""click"",""jobId"":5,""publisherId"":0,""userId"":404}",2,,,,TRUE,,,1920x1080,21:17.5,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-j806pz4h-l5xomouh,,,,,,1,1320x944
895d7ba0-0d60-11ed-b144-d40cb339320f,1,Chrome 103,48,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,,1,34,,188,TRUE,1,,1366x768,59:40.1,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-347wwfkr-l632u1zk,,,,,,1,1366x625
02731820-0c8e-11ed-a82a-3f563da4a26b,,Chrome 103,,24,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/1103?jobId=1103&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""1103"",""publisherId"":""1"",""stayed_alive"":10}",2,,,,TRUE,,,1366x768,52:39.4,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-t8bqaiy4-l61kszmf,,,,,,1,1366x625
d4365060-0901-11ed-8040-d5eaa1594b82,,Chrome 102,,24,click,UTF-8,http://localhost:4200/candidate-portal/job?what=Design&where=,CandidatePortal,"{""customEvent"":""click"",""jobId"":268,""publisherId"":0,""userId"":97}",2,,,,TRUE,,,1920x1080,31:37.3,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-ok78d38x-l5j7ka8p,,,,,,1,1165x976
